AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918065225|SAT|info|nvl 2:(boot) status: CertVencimento:20221220
20200918065225|SAT|info|nvl 2:(boot) status: EstadoOperacao:0
20200918065236|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200918065236|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200918065236|SAT|info|nvl 2:(boot) data/hora posterior ao ultimo log (20200918065228,20200918060253). Sequencia de boot iniciada.
20200918065236|SAT|info|nvl 2:(boot) certificado digital AC-SAT validado
20200918065236|SAT|info|nvl 2:(boot) forca verificacao de comandos
20200918065236|SAT|info|nvl 2:(boot) forca verificacao de CFe em memoria
20200918065236|SAT|info|nvl 1:(boot) equipamento inicializado
20200918065236|SAT|info|nvl 2:(CFeComandos) forcado verificacao de comandos na SEFAZ
20200918065237|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918065237|SAT|info|nvl 2:(dispatcher) forcado envio de CF-e-SAT para a SEFAZ
20200918065237|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200918065237|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918065237|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918065238|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200918065240|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200918065240|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200918065241|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200918065241|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200918065249|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200918065249|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200918065348|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918065348|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918065348|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918065348|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918065349|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918065349|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918070237|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918071344|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918071344|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918071344|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918082937|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918082937|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918083937|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918085541|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918085541|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918085541|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918094140|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200918094142|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200918094142|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200918100637|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918100637|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918101637|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918105322|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918105323|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918105323|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918105323|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918105323|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918105323|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918105323|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918105324|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918105324|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918105324|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918105324|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918105324|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918114337|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918114337|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918115338|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918115549|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200918115553|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200918115553|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200918115601|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200918115601|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200918123042|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200918123045|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200918123045|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200918130025|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918130025|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918130025|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918132038|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918132038|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918133038|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918145336|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918145336|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918145336|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918145336|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918145337|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918145337|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918145337|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918145337|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918145337|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918145337|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918145338|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918145338|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918145738|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918145738|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918150738|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918151024|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918151025|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918151025|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918151945|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200918151949|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200918151949|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200918163438|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918163438|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918164438|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918165902|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200918165903|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Connection refused
20200918165903|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200918165907|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200918165907|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200918165915|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200918165915|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200918180849|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200918180852|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200918180852|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200918181138|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918181138|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918182138|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918185349|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918185350|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918185350|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918185350|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918185350|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918185350|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918185350|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918185351|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918185351|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918185351|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918185351|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918185351|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918194838|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918194838|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918195838|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918205752|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200918205753|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200918205753|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200918211849|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918211849|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918211849|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918212538|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918212538|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918213538|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918220216|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200918220217|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200918220218|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200918220226|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200918220226|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200918225403|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918225404|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918225404|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918225404|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918225404|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918225404|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918225404|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918225405|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918225405|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918225405|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200918225405|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200918225405|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200918230238|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200918230238|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200918231238|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200918234653|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200918234655|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200918234655|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200919003938|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200919003938|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200919004938|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200919021639|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200919021639|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200919022639|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200919023555|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200919023557|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200919023557|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200919030527|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200919030528|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200919030528|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200919030537|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200919030537|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200919035339|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200919035339|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200919040339|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200919052457|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200919052459|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200919052459|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200919053039|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200919053039|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200919054039|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200919064408|SAT|erro|nvl 0:(no error) marca inicio dos logs (01.04.00:98)
20200919064409|SAT|info|nvl 2:(boot) configuracoes do SAT lidas da memoria
20200919064409|SAT|info|nvl 2:(boot) CNPJ associado ao SAT: 0347681100015103476811088148
20200919064409|SAT|info|nvl 2:(boot) assinatura associada ao SAT: wnkRjIovZcmDUSEw6JgMoaS21Rh657YdrA7A7Igeb7hNvbcffuVxlKb52a0BKpG9XNnN0qnrNKxFiSf5x9CqV5rvCjosSVaXl1Yj7EOhrD2QS+qffduTiQVE/tsbA7uB9fNvqPi8p+rXhUhxZZYPbAzlcpDqL8Ry/DKqymsmmEt2DdAQXK6j7SSvcPBv+4CxItnAmbAW1X22OjECHPqb5PsFUKaZuoTOpUXWq+9WVURty2h5q0tdLhcW3W2pNxAWNngcgk+6x6j+C53Q4fLuNvjzrlQ8axarJay/mAIrjM+8xWt2rI20+lBFQ+z8gnA/sa5vMa2YAp1ftW2T2IfRCw==
20200919064411|SAT|info|nvl 2:(boot) rede configurada com sucesso
20200919064415|SAT|info|nvl 2:(boot) arquivo de parametrizacao carregado com sucesso
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: ambiente:1
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: mensagem:Producao
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: cUF:35
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CNPJ:03476811088148
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: xNome:DIA BRASIL SOCIEDADE LIMITADA
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: xFantasia:DIA
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: IE:796695145113
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: cRegTrib:3
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: xLgr:AVENIDA TIRADENTES
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: nro:777
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: xBairro:JARDIM GUARULHOS
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: xMun:GUARULHOS
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CEP:07090000
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: endereco 0 :wssatsp.fazenda.sp.gov.br
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: endereco 1 :wssatsp.fazenda.sp.gov.br
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: endereco 2 :wssatsp.fazenda.sp.gov.br
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: porta:443
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeServicoNacional:CfeServicoNacional/CfeServicoNacional.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeAtivacao:CfeAtivacao/CfeAtivacao.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeRecepcao:CfeRecepcao/CfeRecepcao.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeRetRecepcao:CfeRetRecepcao/CfeRetRecepcao.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeCancelamento:CfeCancelamento/CfeCancelamento.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeStatus:CfeStatus/CfeStatus.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeParametrizacao:CfeParametrizacao/CfeParametrizacao.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeComandos:CfeComandos/CfeComandos.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeAtualizacao:CfeAtualizacao/CfeAtualizacao.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeCertificacao:CfeCertificacao/CfeCertificacao.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeTeste:CfeTeste/CfeTeste.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeSignAC:CfeSignAC/CfeSignAC.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: CFeLogs:CfeLog/CfeLog.asmx
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: autorBloqueio:
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: cessacao:
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: nivelLog:2
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: transmissaoT:tempo
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: transmissaoV:013700
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: verificacaoT:tempo
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: verificacaoV:050300
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: comandosT:tempo
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: comandosV:024900
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: ntpEndereco:a.ntp.br
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: ntpPorta:123
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: ntpHorarioVeraoI:20191119000000
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: ntpHorarioVeraoF:20191120030000
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: autoBloqueioT:conexao
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: autoBloqueioV:036000
20200919064415|SAT|info|nvl 2:(boot) parametrizacao: limiteCFe:0000010000
20200919064416|SAT|info|nvl 2:(boot) niveis de tensao ajustados para bateria antiga.
20200919064419|SAT|info|nvl 2:(boot) token inicializado
20200919064419|SAT|info|nvl 2:(boot) par de chaves encontrado
20200919064420|SAT|info|nvl 2:(boot) certificado encontrado
20200919064420|SAT|info|nvl 2:(boot) status: serial:000150332
20200919064420|SAT|info|nvl 2:(boot) status: tipoLan:IPFIX
20200919064420|SAT|info|nvl 2:(boot) status: lanIP:010.010.010.201
20200919064420|SAT|info|nvl 2:(boot) status: lanMac:02:01:00:15:03:32
20200919064420|SAT|info|nvl 2:(boot) status: lanMask:255.255.255.000
20200919064420|SAT|info|nvl 2:(boot) status: lanGW:010.010.010.252
20200919064420|SAT|info|nvl 2:(boot) status: lanDNS1:010.105.186.005
20200919064420|SAT|info|nvl 2:(boot) status: lanDNS2:010.106.068.066
20200919064421|SAT|info|nvl 2:(boot) status: StatusLan:CONECTADO
20200919064421|SAT|info|nvl 2:(boot) status: NivelBateria:ALTO
20200919064421|SAT|info|nvl 2:(boot) status: MtTotal:1 Gbyte
20200919064421|SAT|info|nvl 2:(boot) status: MtUsada:0 Mbytes
20200919064421|SAT|info|nvl 2:(boot) status: Datahora:20200919064420
20200919064421|SAT|info|nvl 2:(boot) status: VerSoftware:01.04.00
20200919064421|SAT|info|nvl 2:(boot) status: VerLay:00.07
20200919064421|SAT|info|nvl 2:(boot) status: UltimoCFe:35180503476811088148590001503320000028063091
20200919064421|SAT|info|nvl 2:(boot) status: ListaInicial:00000000000000000000000000000000000000000000
20200919064421|SAT|info|nvl 2:(boot) status: ListaFinal:00000000000000000000000000000000000000000000
20200919064421|SAT|info|nvl 2:(boot) status: DhTransmissao:20180530143045
20200919064421|SAT|info|nvl 2:(boot) status: DhComunicacao:20200919052457
20200919064421|SAT|info|nvl 2:(boot) status: CertEmissao:20180524
20200919064421|SAT|info|nvl 2:(boot) status: CertVencimento:20221220
20200919064421|SAT|info|nvl 2:(boot) status: EstadoOperacao:0
20200919064432|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200919064432|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200919064432|SAT|info|nvl 2:(boot) data/hora posterior ao ultimo log (20200919064424,20200919054039). Sequencia de boot iniciada.
20200919064432|SAT|info|nvl 2:(boot) certificado digital AC-SAT validado
20200919064432|SAT|info|nvl 2:(boot) forca verificacao de comandos
20200919064432|SAT|info|nvl 2:(boot) forca verificacao de CFe em memoria
20200919064432|SAT|info|nvl 1:(boot) equipamento inicializado
20200919064432|SAT|info|nvl 2:(CFeComandos) forcado verificacao de comandos na SEFAZ
20200919064433|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200919064433|SAT|info|nvl 2:(dispatcher) forcado envio de CF-e-SAT para a SEFAZ
20200919064433|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200919064434|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200919064434|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200919064434|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200919064437|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200919064437|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200919064437|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200919064437|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200919064445|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200919064445|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200919064539|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200919064539|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200919064539|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200919064539|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200919064539|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200919064539|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
